Barangay,overall_share,recent_share,seasonal_share,risk_score_raw,risk_score,Date,Year,Month,predicted_outbreak_probability,predicted_city_cases_proxy,predicted_barangay_cases_proxy,predicted_barangay_label
SAN ANTONIO VILLAGE,0.01037915043592873,0.021505376344086023,0.012880347746511096,0.0149676168636671,0.008670991873271864,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,177.1773264215952,Higher Risk
SAN LUIS EXTENSION,0.000773196887789483,0.0,0.0,0.0001546393775578966,8.958518903214517e-05,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,1.830524640279644,Higher Risk
SAN LUIS VILLAGE,0.03344280323277152,0.01408450704225352,0.030544536602957084,0.026186181060708903,0.015170094560651538,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,309.9757023304446,Higher Risk
SAN ROQUE VILLAGE,0.008265504355880261,0.021505376344086023,0.012880347746511096,0.014544887647657406,0.008426097737485134,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,172.17332124327558,Higher Risk
SAN VICENTE,0.02513116566646087,0.04556346441853029,0.018392319267318154,0.02789143209251034,0.01615797512796692,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,330.16140199420676,Higher Risk
"SANITARY CAMP, NORTH",0.012820823762075342,0.010752688172043012,0.008370645898041405,0.009975294153048674,0.005778855466600296,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,118.08131945148676,Higher Risk
"SANITARY CAMP, SOUTH",0.008680343454863805,0.01408450704225352,0.007127659574468086,0.009525250590882859,0.005518137671262366,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,112.75398405507187,Higher Risk
SANTA ESCOLASTICA,0.010866754308852098,0.0,0.015847457627118644,0.010097079675329742,0.005849407865395636,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,119.52294061477264,Higher Risk
SANTO ROSARIO,0.01099202252269211,0.018518518518518517,0.005810346737565083,0.010659133428876519,0.006175015046133694,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,126.17618289547076,Higher Risk
SANTO TOMAS PROPER,0.027053400941966448,0.029527223075610173,0.0189269851545037,0.02373233968832819,0.013748543034311996,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,280.9286564459073,Higher Risk
SANTO TOMAS SCHOOL AREA,0.005643079568256218,0.0,0.0,0.0011286159136512436,0.0006538261571266321,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,13.359852270336734,Higher Risk
SANTO TOMAS SCHOOL SITE,0.00035486160397445,0.0,0.0,7.097232079489e-05,4.111545762061686e-05,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,0.8401261311611078,Higher Risk
SCOUT BARRIO,0.007812303310760456,0.0,0.006779661016949152,0.0049522911706266675,0.002868945463109558,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,58.6221385318071,Higher Risk
SESSION ROAD AREA,0.006205739131548678,0.0,0.00826797385620915,0.005375134754414311,0.00311390585407119,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,63.62749752465249,Higher Risk
SLAUGHTER HOUSE AREA,0.011687469484825859,0.0,0.0,0.002337493896965172,0.0013541494794410299,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,27.669796933165014,Higher Risk
SLAUGHTER HOUSE AREA (SANTO NIÑO SLAUGHTER),0.010706438184491117,0.0,0.006930422287118157,0.005606498780457302,0.003247938920781766,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,66.36624076867152,Higher Risk
SLU-SVP HOUSING VILLAGE,0.01207274182586254,0.0,0.00957206394999399,0.0072005803401695035,0.004171417145505014,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,85.23598545951586,Higher Risk
SLU-SVP HOUSING VILLAGE NEW SITE BAKAKENG,0.00035486160397445,0.0,0.0,7.097232079489e-05,4.111545762061686e-05,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,0.8401261311611078,Higher Risk
SOUTH DRIVE,0.0025965745257849316,0.0,0.001694915254237288,0.0013667725322756303,0.0007917942868207283,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,16.179001994826557,Higher Risk
TEODORA ALONZO,0.011193978931398485,0.010752688172043012,0.006132612609817918,0.00853090854280156,0.004942098619975944,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,100.98358217798541,Higher Risk
TRANCOVILLE,0.014994565099996733,0.02816901408450704,0.02181993028008174,0.022359582385392332,0.01295328166931637,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,264.6788104633916,Higher Risk
UPPER MARKET SUBD,0.00035486160397445,0.0,0.0,7.097232079489e-05,4.111545762061686e-05,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,0.8401261311611078,Higher Risk
VICTORIA VILLAGE,0.011696588703199461,0.010752688172043012,0.010752688172043012,0.0109414682782743,0.006338576367015194,2029-10-01,2029,10,0.3728431372549019,20433.340154283884,129.51828700112642,Higher Risk
A. BONIFACIO-CAGUIOA-RIMANDO,0.015224856367173814,0.0,0.023076923076923078,0.014583432811896302,0.008381231158647988,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,202.1080858787273,Higher Risk
A. BONIFACIO-CAGUIOA-RIMANDO (ABCR),0.0111141747055262,0.0,0.006060606060606061,0.00525313797140827,0.00301902605610996,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,72.80190295059423,Higher Risk
ABANAO-ZANDUETA-KAYONG-CHUGUM-OTEK,0.0022048934577819303,0.0,0.0,0.00044097869155638607,0.00025343445522355137,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,6.1114115183541475,Higher Risk
ALFONSO TABORA,0.008577975256185956,0.0,0.005799045915324985,0.004615118008899684,0.0026523501946314264,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,63.95974657779296,Higher Risk
AMBIONG,0.013373799536951175,0.03810389217022565,0.025798471372496922,0.02700516324470639,0.015520112345995563,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,374.2576883391876,Higher Risk
ANDRES BONIFACIO,0.00964281864485028,0.0,0.0,0.001928563728970056,0.0011083630737131222,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,26.727474167763884,Higher Risk
ANDRES BONIFACIO (LOWER BOKAWKAN),0.011568883890780302,0.0,0.014658210007047217,0.009642881781679668,0.0055418516538743275,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,133.63824583607834,Higher Risk
APUGAN-LOAKAN,0.013925302344019978,0.016299709848096946,0.007722122838401908,0.011536034842434035,0.00662986389526793,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,159.87497256014558,Higher Risk
ASIN ROAD,0.040495139629523946,0.04824742961953321,0.03317595822672796,0.03916123592512873,0.022506317612620803,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,542.725607582365,Higher Risk
ATOK TRAIL,0.009915076372016602,0.018518518518518517,0.009675014907573047,0.012376078283745399,0.00711264448305885,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,171.5169209387141,Higher Risk
AURORA HILL PROPER,0.011880397445946352,0.021505376344086023,0.023076923076923078,0.020366153930876617,0.011704613454799385,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,282.24934696604953,Higher Risk
AURORA HILL PROPER (MALVAR-SGT. FLORESCA),0.016451128900714637,0.0,0.024709302325581394,0.015644876942933626,0.008991252731686473,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,216.8183701004343,Higher Risk
"AURORA HILL, NORTH CENTRAL",0.0070440500353404975,0.0,0.006906272022551093,0.004861946018343646,0.00279420449123375,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,67.38047317717646,Higher Risk
"AURORA HILL, SOUTH CENTRAL",0.009066887485257386,0.018518518518518517,0.012121212121212121,0.013429539113213092,0.007718077980249399,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,186.11656661461078,Higher Risk
AZKCO,0.01098901098901099,0.0,0.0,0.0021978021978021982,0.001263096864665405,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,30.458781623453937,Higher Risk
BAKAKENG CENTRAL,0.05252287905817909,0.07683376243121813,0.04393045703068631,0.05551993305634441,0.03190780928330531,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,769.4366301039488,Higher Risk
BAKAKENG NORTH,0.031713512950439615,0.04225352112676056,0.025689008556679698,0.03186326320645594,0.018312106473607787,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,441.5848599963145,Higher Risk
BAL-MARCOVILLE,0.004900068836108636,0.0,0.0,0.0009800137672217272,0.0005632228041015465,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,13.581761522322177,Higher Risk
BAL-MARCOVILLE (MARCOVILLE),0.0029178821803801866,0.0,0.0,0.0005835764360760373,0.00033538667284861544,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,8.087637388300262,Higher Risk
BALSIGAN,0.018198826328624757,0.03046174297878069,0.024559448767195246,0.02505801254295678,0.014401067170378569,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,347.272622043479,Higher Risk
BAYAN PARK EAST,0.008733808240538508,0.016855764214919144,0.01007255655142979,0.01183976918829834,0.006804422779746273,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,164.0843496012073,Higher Risk
BAYAN PARK VILLAGE,0.005244522277322366,0.0,0.00608974358974359,0.004093776250336268,0.002352730355630854,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,56.73460375504488,Higher Risk
BAYAN PARK WEST,0.011555436430478272,0.010752688172043012,0.0,0.005536893737708558,0.003182103069638763,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,76.73440193925623,Higher Risk
BAYAN PARK WEST (BAYAN PARK),0.00993644901403988,0.0,0.023255813953488372,0.013615196779552162,0.007824777125644958,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,188.6895489882733,Higher Risk
"BAYAN PARK, EAST",0.0006934812760055479,0.0,0.0,0.00013869625520110957,7.970999631383622e-05,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,1.9221561218684518,Higher Risk
BGH COMPOUND,0.014700542507853678,0.019371906468680665,0.012019569577709112,0.014761465231029492,0.008483548005287235,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,204.5753918909315,Higher Risk
BROOKSIDE,0.010710221091892265,0.010752688172043012,0.011363636363636364,0.011049668851809538,0.006350344947451784,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,153.1345500087802,Higher Risk
BROOKSPOINT,0.013107881526982536,0.0,0.009935897435897435,0.007589525023345225,0.004361768893885579,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,105.18129681687414,Higher Risk
BURNHAM-LEGARDA-KISAD,0.0010645848119233499,0.0,0.0,0.00021291696238466998,0.00012236531016808215,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,2.950762023847737,Higher Risk
CABINET HILL-TEACHER'S CAMP,0.013405186762074112,0.018518518518518517,0.009227787716159808,0.012850486766050282,0.007385291342348187,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,178.09162742380568,Higher Risk
CAMDAS SUBDIVISION,0.010891636723397727,0.018518518518518517,0.007751937984496124,0.011609851892483163,0.006672287223704466,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,160.89798428057355,Higher Risk
CAMP 7,0.05260247531961397,0.07195130159691723,0.06379502144323632,0.06400339626461612,0.03678333256314722,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,887.006788842415,Higher Risk
CAMP 8,0.027513281058517875,0.010752688172043012,0.013054516542888637,0.015255720934760797,0.008767601242812567,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,211.42515596940626,Higher Risk
CAMP ALLEN,0.015977416085353455,0.016855764214919144,0.009842917573019113,0.013173671268055989,0.007571028408040482,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,182.57055923146348,Higher Risk
CAMPO FILIPINO,0.012225925774298428,0.018518518518518517,0.015675990675990677,0.01583873604841058,0.0091026653185697,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,219.50501413297982,Higher Risk
CITY CAMP CENTRAL,0.01160167449829462,0.018518518518518517,0.008013159321298856,0.011882470115863908,0.006828963390261773,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,164.67613089487384,Higher Risk
CITY CAMP PROPER,0.014197824667003879,0.010752688172043012,0.01203447715075622,0.01208260996039179,0.006943985574865367,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,167.449818092349,Higher Risk
COUNTRY CLUB VILLAGE,0.008297450569648713,0.0,0.004953379953379954,0.00413618009061972,0.0023771002273897234,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,57.322267791636094,Higher Risk
CRESENCIA VILLAGE,0.01393283911563931,0.0,0.02210793082886106,0.013840533237558392,0.007954280032634084,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,191.8124296429008,Higher Risk
"DAGSIAN, LOWER",0.00881987436441062,0.016299709848096946,0.011013986013986014,0.012160880834304213,0.006988968556287565,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,168.5345542248178,Higher Risk
"DAGSIAN, UPPER",0.005526063241343298,0.0,0.0,0.0011052126482686596,0.0006351757370215952,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,15.316860968997906,Higher Risk
DIZON SUBDIVISION,0.0076907271097594165,0.0,0.0038461538461538464,0.0034612223450288067,0.001989195886821655,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,47.96820007864045,Higher Risk
DOMINICAN HILL-MIRADOR,0.015020287210642485,0.01705285476298652,0.009565695250267802,0.012902761496158356,0.007415334104052023,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,178.8160896117037,Higher Risk
DONTOGAN,0.014648554964830397,0.01408450704225352,0.01264261832719088,0.013476372269237575,0.007744993419953694,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,186.76561541141032,Higher Risk
DPS AREA,0.009108315198818107,0.0,0.006060606060606061,0.004851966070066651,0.0027884689244066715,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,67.2421636125185,Higher Risk
ENGINEERS' HILL,0.01331129875644272,0.037037037037037035,0.014006342494714587,0.02077654210975695,0.011940467264827354,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,287.9368123502697,Higher Risk
FAIRVIEW VILLAGE,0.022199649377479237,0.029804634257155835,0.023198447474569322,0.02498054388992726,0.014356545232576665,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,346.1990036861724,Higher Risk
FERDINAND,0.0108702922963161,0.016299709848096946,0.007692307692307693,0.010910125259846151,0.006270147979012422,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,151.20065086225304,Higher Risk
FERDINAND (HAPPY HOMES-CAMPO SIOCO),0.010982570777634908,0.0,0.007751937984496124,0.006072483147775044,0.0034899111632331154,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,84.15699934013381,Higher Risk
FORT DEL PILAR,0.012595409442947061,0.0,0.006876456876456877,0.005957310326817851,0.003423720298017322,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,82.56084850999981,Higher Risk
GABRIELA SILANG,0.01842431555907383,0.018518518518518517,0.007692307692307693,0.013086572513524167,0.007520971963527223,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,181.36347974696187,Higher Risk
GENERAL EMILIO F. AGUINALDO,0.001404809036358004,0.0,0.0,0.0002809618072716008,0.00016147129992424554,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,3.8937782211585708,Higher Risk
"GENERAL EMILIO F. AGUINALDO (QUIRINO-MAGSAYSAY, LOWER)",0.02957987240482632,0.0,0.007751937984496124,0.009791943473213327,0.005627518760498466,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,135.70405390351345,Higher Risk
"GENERAL LUNA, LOWER",0.0038054685982949706,0.0,0.0,0.0007610937196589942,0.0004374074664131018,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,10.547804267944384,Higher Risk
"GENERAL LUNA, UPPER",0.007661001292752662,0.012751779494169318,0.010918222513374824,0.01081684536348874,0.006216539176207883,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,149.90790850543402,Higher Risk
GIBRALTAR,0.0256567382028497,0.010752688172043012,0.02960508483764298,0.023159696511004337,0.013310087722591612,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,320.9643430148378,Higher Risk
GREENWATER VILLAGE,0.009009889610666877,0.0,0.016666666666666666,0.010135311255466708,0.005824855340480534,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,140.46270065827778,Higher Risk
GUISAD CENTRAL,0.015045579087301749,0.01408450704225352,0.014740520425092976,0.014604728142682894,0.00839346977847258,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,202.40321245139003,Higher Risk
GUISAD SORONG,0.012834062514595018,0.07042253521126761,0.0429035752979415,0.04514536071527004,0.025945448426009078,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,625.6580709190021,Higher Risk
GUISAD SURONG,0.00035486160397445,0.0,0.0,7.097232079489e-05,4.0788436722694056e-05,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,0.9835873412825791,Higher Risk
HAPPY HOLLOW,0.010499862392302568,0.018518518518518517,0.004953379953379954,0.010132218010706046,0.005823077624650264,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,140.4198321659416,Higher Risk
HAPPY HOMES,0.010513918973961787,0.03225806451612903,0.0038461538461538464,0.013703280072707989,0.007875399393438568,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,189.91027294313642,Higher Risk
HAPPY HOMES (HAPPY HOMES-LUCBAN),0.014811403474952915,0.0,0.007751937984496124,0.006838249687238646,0.0039300041415863945,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,94.76956302916558,Higher Risk
HARRISON-CLAUDIO CARANTES,0.01,0.0,0.0,0.002,0.0011494181468455185,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,27.71749127734308,Higher Risk
HILLSIDE,0.010484824861130263,0.0,0.0,0.0020969649722260525,0.0012051447961880166,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,29.061304163284788,Higher Risk
HOLY GHOST EXTENSION,0.013546610934805506,0.012751779494169318,0.016647583637020257,0.014858647853722024,0.008539399740327655,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,205.92222113932633,Higher Risk
HOLY GHOST PROPER,0.009430139713221332,0.010752688172043012,0.0060800310800310795,0.008151849934272709,0.0046849421224072485,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,112.97441472370676,Higher Risk
HOLYGHOST EXTENSION,0.00034674063800277393,0.0,0.0,6.934812760055478e-05,3.985499815691811e-05,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,0.9610780609342259,Higher Risk
HONEYMOON,0.011782810540811135,0.0,0.007692307692307693,0.006202715954316073,0.0035647571388095563,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,85.96186267979625,Higher Risk
HONEYMOON (HONEYMOON-HOLY GHOST),0.008947342390148848,0.0,0.013812544045102185,0.008695740500580862,0.004997520965813587,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,120.51205573744447,Higher Risk
IMELDA R. MARCOS,0.007710869303299596,0.010752688172043012,0.0,0.004767980312272822,0.0027402015473642714,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,66.07822635798273,Higher Risk
IMELDA R. MARCOS (LA SALLE),0.0063248484089374925,0.0,0.014393939393939393,0.008461939378757196,0.004863153339725107,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,117.27186546005424,Higher Risk
IMELDA VILLAGE,0.010702149333658014,0.018518518518518517,0.012937062937062937,0.014164516890818626,0.008140476377803395,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,196.30243668452198,Higher Risk
IRISAN,0.08043941817927641,0.06322546990425228,0.07909499006289049,0.07460301963857621,0.042875032291026044,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,1033.9042730478452,Higher Risk
KABAYANIHAN,0.0053185830734311206,0.0,0.0,0.0010637166146862242,0.0006113275900107141,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,14.741777994565162,Higher Risk
KAGITINGAN,0.002882266699760035,0.0,0.0,0.0005764533399520071,0.0003312929648752728,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,7.988920210957519,Higher Risk
KAYANG EXTENSION,0.009188434562808151,0.0,0.007692307692307693,0.005683840758715477,0.0032665548559238844,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,78.77090332575165,Higher Risk
KAYANG-HILLTOP,0.02043479107724134,0.0,0.0038461538461538464,0.006010035138525191,0.0034540217257000368,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,83.29154826429868,Higher Risk
KIAS,0.03100431958926556,0.024085853231696028,0.022728298696608557,0.0247907692356662,0.014247480016867166,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,343.5689650241015,Higher Risk
LEGARDA-BURNHAM-KISAD,0.011080265765694961,0.0,0.004953379953379954,0.00469274312982897,0.002696962055955026,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,65.03553338392305,Higher Risk
LIWANAG-LOAKAN,0.019213489096757252,0.03225806451612903,0.0038461538461538464,0.015443194097267082,0.00887534377032819,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,214.02329884265822,Higher Risk
LOAKAN PROPER,0.03835140492788289,0.046248338297406905,0.027215544036703555,0.035152554493150426,0.020202492021201533,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,487.17031127011205,Higher Risk
LOPEZ JAENA,0.010017775798486228,0.018518518518518517,0.007692307692307693,0.011405264561406647,0.006554709028227446,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,158.06266049828943,Higher Risk
LOURDES SUBDIVISION EXTENSION,0.009976885449244199,0.02816901408450704,0.015609025896038669,0.018250594263220284,0.010488782118430054,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,252.9303436485679,Higher Risk
"LOURDES SUBDIVISION, LOWER",0.004487591143057561,0.01408450704225352,0.011208920187793427,0.010727330435184281,0.006165094134704522,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,148.6673438831986,Higher Risk
"LOURDES SUBDIVISION, PROPER",0.005727180185290716,0.010752688172043012,0.006060606060606061,0.007401545518974077,0.004253735367105967,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,102.57613668051086,Higher Risk
LOWER DAGSIAN,0.00034674063800277393,0.0,0.0,6.934812760055478e-05,3.985499815691811e-05,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,0.9610780609342259,Higher Risk
LOWER ROCK QUARRY,0.00034674063800277393,0.0,0.0,6.934812760055478e-05,3.985499815691811e-05,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,0.9610780609342259,Higher Risk
LUALHATI,0.007125871831034546,0.010752688172043012,0.008333333333333333,0.00881764748448648,0.0050675820155777485,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,122.20153361897007,Higher Risk
LUCNAB,0.013416006879613617,0.010752688172043012,0.006060606060606061,0.008939310857838657,0.005137503060146465,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,123.88763536380061,Higher Risk
MAGSAYSAY AVENUE,0.0006934812760055479,0.0,0.0,0.00013869625520110957,7.970999631383622e-05,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,1.9221561218684518,Higher Risk
MAGSAYSAY PRIVATE ROAD,0.008378518994245644,0.0,0.004953379953379954,0.004152393775539106,0.002386418379226512,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,57.546969126799425,Higher Risk
"MAGSAYSAY, LOWER",0.007952753823419144,0.0,0.013550983899821109,0.008366042714594384,0.004808040656719764,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,115.94285798382474,Higher Risk
"MAGSAYSAY, UPPER",0.0072956471877073355,0.0,0.0,0.0014591294375414672,0.0008385749270533284,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,20.221703728785066,Higher Risk
MALCOLM SQUARE-PERFECTO,0.0006934812760055479,0.0,0.0,0.00013869625520110957,7.970999631383622e-05,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,1.9221561218684518,Higher Risk
MALCOLM SQUARE-PERFECTO (JOSE ABAD SANTOS),0.002150537634408602,0.0,0.0,0.00043010752688172043,0.00024718669824634804,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,5.9607508123318445,Higher Risk
MANUEL A. ROXAS,0.007952402629640629,0.01408450704225352,0.01007255655142979,0.010852110914319077,0.006236806608249329,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,150.3966448041993,Higher Risk
MANUEL ROXAS,0.0006275029257225496,0.0,0.0,0.00012550058514450993,7.21263250024154e-05,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,1.739280687022203,Higher Risk
MARCOS HIGHWAY,0.0009082652134423251,0.0,0.0,0.00018165304268846503,0.00010439765184791267,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,2.51748331311018,Higher Risk
"MARKET SUBDIVISION, UPPER",0.007239918360144109,0.0,0.00608974358974359,0.004492855466900617,0.0025820848024048315,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,62.2653411070905,Higher Risk
MATICMATIC,0.009259259259259259,0.0,0.0,0.001851851851851852,0.0010642760618939985,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,25.66434377531766,Higher Risk
MIDDLE QUEZON HILL,0.0025789140096325,0.0,0.0,0.0005157828019265,0.00029642505618257336,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,7.148102656700668,Higher Risk
MIDDLE QUEZON HILL SUBDIVISION,0.008068844792422614,0.0,0.0038461538461538464,0.003536845881561446,0.0020326574194312807,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,49.01624743574309,Higher Risk
MIDDLE QUEZON HILL SUBDIVISION(QUEZON HILL MIDDLE),0.009828869988552548,0.0,0.008042635658914728,0.005987091827167874,0.003440835996488623,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,82.97358274808879,Higher Risk
MILITARY CUT-OFF,0.01377961119491897,0.0,0.021243291592128802,0.013377568035048195,0.007688209730072469,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,185.39631266175596,Higher Risk
MINES VIEW,0.010752688172043012,0.010752688172043012,0.0,0.005376344086021506,0.003089833728079351,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,74.50938515414806,Higher Risk
MINES VIEW PARK,0.008672791212112984,0.0,0.010227272727272727,0.00684819460605896,0.0039357195766668825,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,94.90738712949357,Higher Risk
"MODERN SITE, EAST",0.010574239438031615,0.0,0.008333333333333333,0.00628151455427299,0.003610043409177806,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,87.05391243328259,Higher Risk
"MODERN SITE, WEST",0.005726255397236057,0.0,0.0,0.0011452510794472115,0.0006581861867055218,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,15.871743402472916,Higher Risk
"MODERNSITE, WEST",0.007462686567164179,0.0,0.0,0.0014925373134328358,0.0008577747364518795,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,20.684694983091852,Higher Risk
MRR-QUEEN OF PEACE,0.00957218819327287,0.018518518518518517,0.004953379953379954,0.009946683170900108,0.005716449068777754,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,137.84855201395948,Higher Risk
NEW LUCBAN,0.016799016334701867,0.0,0.010897774705914241,0.008808690619897494,0.005062434424229039,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,122.07740271091129,Higher Risk
NORTH SANITARY CAMP,0.0006934812760055479,0.0,0.0,0.00013869625520110957,7.970999631383622e-05,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,1.9221561218684518,Higher Risk
OUTLOOK DRIVE,0.008822046518116175,0.01408450704225352,0.008754664740580233,0.010367093786589409,0.005958062864177644,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,143.6749158005948,Higher Risk
OUTSIDE BAGUIO,0.005076142131979695,0.0,0.0,0.0010152284263959391,0.0005834609882464561,2029-11-01,2029,11,0.3656862745098039,24114.367215631148,14.06979252657009,Higher Risk
